Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
4552,1307,104.0132057,30.68050837,646,104.010975,30.68116406,225.70321
4553,1404,104.0066113,30.6827291,646,104.010975,30.68116406,452.5730792
4554,708,104.0125452,30.68328194,646,104.010975,30.68116406,278.7823559
4555,1253,104.0793448,30.68519776,647,104.0810477,30.68827702,378.2537959
4556,1361,104.0825614,30.68754155,647,104.0810477,30.68827702,166.3330078
4557,935,104.0801761,30.68922895,647,104.0810477,30.68827702,134.537117
4558,693,103.9819807,30.64440871,648,103.9807086,30.64868896,489.8020495
4559,943,103.9841556,30.65006856,648,103.9807086,30.64868896,363.9895721
4560,839,104.0358847,30.64300854,649,104.0351255,30.64268059,81.32587157
4561,1558,104.0350719,30.64438023,649,104.0351255,30.64268059,188.4418958
4562,1577,104.0863404,30.65755893,650,104.0851728,30.65815153,129.7246327
4563,1640,104.083667,30.65886582,650,104.0851728,30.65815153,164.5701772
4564,1442,104.0867086,30.66062918,650,104.0851728,30.65815153,311.5380371
4565,946,104.0481868,30.59674836,652,104.0485173,30.60075701,445.4054304
4566,981,104.0517689,30.6005863,652,104.0485173,30.60075701,312.3035886
4567,1220,104.0463133,30.6009013,652,104.0485173,30.60075701,211.9033815
4568,1179,104.0685883,30.59774153,653,104.0684365,30.59321293,502.1111475
4569,1530,104.0323026,30.69123331,655,104.0304049,30.6923283,218.5492369
4570,764,104.028725,30.69153993,655,104.0304049,30.6923283,183.1001312
4571,1187,104.1096861,30.68729676,656,104.1111145,30.6886652,204.2516645
4572,879,104.1143105,30.68613383,656,104.1111145,30.6886652,415.24228
4573,929,103.9856642,30.62376699,657,103.9880426,30.62480647,255.4251042
4574,1041,103.987755,30.62805485,657,103.9880426,30.62480647,361.0762485
4575,1710,104.0632252,30.67144791,658,104.0640141,30.67295026,182.8543638
4576,1750,104.0653152,30.67506014,658,104.0640141,30.67295026,264.9869195
4577,1403,104.0719509,30.66243375,659,104.0728306,30.66386644,179.7670643
4578,1625,104.0732972,30.66451347,659,104.0728306,30.66386644,84.50477683
4579,1637,104.1352029,30.62718758,660,104.1400381,30.62512518,516.729278
4580,1148,104.0393534,30.60919966,661,104.0403974,30.60929237,100.6051159
4581,918,104.0419633,30.60947907,661,104.0403974,30.60929237,151.5351911
4582,1093,104.0378111,30.61174835,661,104.0403974,30.60929237,368.1805411
4583,680,104.0926227,30.60533263,662,104.0925346,30.60710553,196.6699687
4584,1052,104.089617,30.60737573,662,104.0925346,30.60710553,281.2981577
4585,815,104.0637039,30.6948428,664,104.0672515,30.69482107,339.7840332
4586,928,104.0741314,30.69052755,665,104.070802,30.69064995,319.1842578
4587,831,103.9882345,30.67074127,666,103.9884216,30.67348142,304.2261242
4588,789,103.9918974,30.67315839,666,103.9884216,30.67348142,334.8991809
4589,1122,104.0024588,30.66283584,667,104.000968,30.65963267,382.6730463
4590,1123,104.0864662,30.65274298,668,104.0872745,30.65548692,313.8177829
4591,1367,104.089307,30.65441059,668,104.0872745,30.65548692,228.3722807
4592,1619,104.0893045,30.65943908,668,104.0872745,30.65548692,479.26032
4593,1184,104.0551395,30.61637622,670,104.0578935,30.61635561,264.0017055
4594,769,104.0602206,30.61638355,670,104.0578935,30.61635561,223.0838282
4595,721,104.0577827,30.61849646,670,104.0578935,30.61635561,237.5079512
4596,821,104.1341692,30.60786785,671,104.1346143,30.60842985,75.50330093
4597,690,103.9901669,30.71201697,672,103.9922205,30.71446713,335.2836766
4598,1364,104.0101791,30.70649574,673,104.0182871,30.70949657,844.7026092
4599,1668,104.0201392,30.70653513,673,104.0182871,30.70949657,373.0802071
4600,1509,104.0140284,30.71606518,673,104.0182871,30.70949657,834.4591962
4601,1061,104.1083185,30.67849451,674,104.1138323,30.68001049,554.261027
4602,1679,104.1171783,30.67164767,674,104.1138323,30.68001049,980.7063535
4603,1157,104.1164574,30.68081382,674,104.1138323,30.68001049,266.7629033
4604,1273,104.1119057,30.68279465,674,104.1138323,30.68001049,359.5430798
4605,1627,103.9995359,30.6447123,675,103.998059,30.64659511,252.1376521
4606,1718,104.058001,30.66940919,676,104.0580009,30.67074252,147.7734406
4607,1891,104.0595661,30.67321994,676,104.0580009,30.67074252,312.851384
4608,1684,104.0579058,30.67416757,676,104.0580009,30.67074252,379.710862
4609,1745,104.0872468,30.62967908,677,104.0899921,30.63529384,675.6140046
4610,1815,104.0863831,30.64181519,677,104.0899921,30.63529384,801.2480006
4611,862,104.0519979,30.59381519,679,104.0519133,30.59656657,305.0422449
4612,946,104.0481868,30.59674836,679,104.0519133,30.59656657,357.842533
4613,737,104.0578933,30.59668669,679,104.0519133,30.59656657,573.4910421
4614,981,104.0517689,30.6005863,679,104.0519133,30.59656657,445.7206334
4615,1301,104.0919401,30.60210279,680,104.0926227,30.60533263,363.8910957
4616,877,104.0955874,30.6052878,680,104.0926227,30.60533263,284.2564098
4617,1251,104.0893772,30.60548711,680,104.0926227,30.60533263,311.6035031
4618,755,103.953125,30.69762633,681,103.9561414,30.69217475,669.7416885
4619,1500,104.0472504,30.70550355,682,104.0435485,30.70448881,371.9397429
4620,908,103.9425616,30.630378,684,103.950652,30.63319074,835.7274091
4621,734,103.9538128,30.63739103,684,103.950652,30.63319074,555.4109708
4622,1063,104.0190987,30.66725688,685,104.0189197,30.67281507,616.2614777
4623,1772,104.0227021,30.67217959,685,104.0189197,30.67281507,369.1366858
4624,1438,104.0147899,30.67361433,685,104.0189197,30.67281507,405.4376708
4625,1868,104.0192811,30.67648682,685,104.0189197,30.67281507,408.4159668
4626,752,104.0858231,30.65025995,686,104.0846885,30.65076332,122.1942999
4627,1793,104.0835708,30.65122542,686,104.0846885,30.65076332,118.7153404
4628,1123,104.0864662,30.65274298,686,104.0846885,30.65076332,277.7654698
4629,745,104.0661417,30.56811912,688,104.0553991,30.56872554,1032.437045
4630,705,104.0435588,30.57197098,688,104.0553991,30.56872554,1191.105926
4631,1130,104.0568157,30.57426532,688,104.0553991,30.56872554,628.8184826
4632,1126,104.0159345,30.69643301,691,104.0187006,30.69832771,338.0642436
4633,1452,104.0197676,30.69901835,691,104.0187006,30.69832771,127.6770045
4634,1536,104.0174359,30.6998178,691,104.0187006,30.69832771,204.8096738
4635,830,104.084873,30.69103796,692,104.0853733,30.69184839,101.8033251
4636,810,103.9771835,30.64323835,693,103.9819807,30.64440871,477.6647368
4637,710,103.9869334,30.64626777,693,103.9819807,30.64440871,517.4086721
4638,1657,104.0289627,30.62488198,694,104.0302157,30.62701444,265.1027488
4639,1669,104.0326902,30.63157475,694,104.0302157,30.62701444,558.3018389
4640,1637,104.1352029,30.62718758,695,104.1337947,30.6277929,150.7177595
4641,1454,104.1321073,30.62839123,695,104.1337947,30.6277929,174.798879
4642,798,104.1344607,30.62917938,695,104.1337947,30.6277929,166.3895178
4643,1873,104.1347948,30.67503343,696,104.1441848,30.66940351,1094.768275
4644,974,104.0364116,30.60942077,697,104.0343852,30.60567934,457.9102345
4645,1291,104.1048034,30.62147959,698,104.10601,30.6219429,126.5451723
4646,856,104.1060279,30.62213772,698,104.10601,30.6219429,21.65960939
4647,1461,104.0054097,30.71258206,700,104.0088378,30.71389448,359.0602097
4648,1332,104.010434,30.71089385,700,104.0088378,30.71389448,366.0146793
4649,1542,104.0116103,30.7148958,700,104.0088378,30.71389448,287.763438
4650,1283,104.1072861,30.68493691,701,104.1090332,30.68661379,250.0881637
4651,1401,104.1111282,30.68377369,701,104.1090332,30.68661379,373.2936321
4652,1187,104.1096861,30.68729676,701,104.1090332,30.68661379,98.18900417
4653,939,104.0056635,30.61351558,702,103.9943014,30.62444502,1628.943577
4654,1730,104.0008795,30.62747673,702,103.9943014,30.62444502,714.442903
4655,1885,104.0537561,30.63563816,703,104.0559369,30.6356958,209.102316
4656,1597,104.0564645,30.63764945,703,104.0559369,30.6356958,222.3496414
4657,1619,104.0893045,30.65943908,704,104.0909494,30.66142069,270.3154592
4658,1493,104.0973389,30.65838887,704,104.0909494,30.66142069,698.3434451
4659,1721,104.0919183,30.66268492,704,104.0909494,30.66142069,168.0767401
4660,1256,104.0968473,30.61335413,706,104.0991022,30.61345907,216.4567285
4661,1572,104.0143304,30.68271515,708,104.0125452,30.68328194,182.1806897
4662,1317,104.0141882,30.68538655,708,104.0125452,30.68328194,281.3872696
4663,1293,104.0898329,30.70899025,709,104.0877124,30.71150796,345.1055575
4664,865,104.0930635,30.70984187,709,104.0877124,30.71150796,544.689017
4665,1303,104.0780641,30.71194952,709,104.0877124,30.71150796,925.2190875
4666,943,103.9841556,30.65006856,710,103.9869334,30.64626777,498.3025608
4667,1358,104.0101395,30.64049511,711,104.0085096,30.64330149,348.0515964
4668,1848,104.0068929,30.64748892,711,104.0085096,30.64330149,489.2733294
4669,1574,104.0824686,30.66503017,712,104.0810256,30.66585121,165.5151902
4670,1183,104.0792781,30.66658936,712,104.0810256,30.66585121,186.3356176
4671,1037,103.9999551,30.58885883,713,103.9997597,30.58962127,86.55318403
4672,821,104.1341692,30.60786785,714,104.1328426,30.60870213,157.2249592
4673,1233,104.1304402,30.61020532,714,104.1328426,30.60870213,284.2427263
4674,771,103.9978433,30.6784115,715,103.9950242,30.6798424,313.1806594
4675,1312,104.0566951,30.69008656,716,104.0570593,30.69273539,295.6367042
4676,1267,104.0546653,30.69292497,716,104.0570593,30.69273539,230.2660143
4677,1729,104.0822831,30.6759215,717,104.0839234,30.67841788,318.1792328
4678,1481,104.086665,30.67709933,717,104.0839234,30.67841788,300.5571136
4679,795,104.086401,30.68210717,717,104.0839234,30.67841788,472.7748279
4680,1410,104.0385396,30.65746299,719,104.0385395,30.65909862,181.2781944
4681,1834,104.0362324,30.6594657,719,104.0385395,30.65909862,224.7686089
4682,1543,104.0385394,30.66145875,719,104.0385395,30.65909862,261.5753554
4683,1475,104.0783778,30.64675931,720,104.0808711,30.64973437,407.188637
4684,1265,104.0769254,30.65164009,720,104.0808711,30.64973437,433.0777914
4685,1707,104.0821982,30.65181091,720,104.0808711,30.64973437,262.9349518
4686,761,104.0600781,30.61857201,721,104.0577827,30.61849646,220.1828316
4687,1346,104.06964,30.61440644,722,104.0747906,30.6144846,493.8019149
4688,968,104.0790641,30.61458745,722,104.0747906,30.6144846,409.8056342
4689,1308,104.1020007,30.7191637,725,104.1018715,30.7188824,33.5412434
4690,789,103.9918974,30.67315839,726,103.9919226,30.67483657,186.011315
4691,978,103.9963677,30.67454556,726,103.9919226,30.67483657,427.0568548
4692,1006,103.9921507,30.6764134,726,103.9919226,30.67483657,176.124342
4693,1810,104.0516754,30.64002194,727,104.0503621,30.64027361,128.9108704
4694,1206,104.0511427,30.64230117,727,104.0503621,30.64027361,236.8384633
4695,1809,104.1148162,30.66338768,728,104.1164633,30.66075295,331.9183729
4696,1178,104.0258455,30.58528944,729,104.0280169,30.58735258,309.2503307
4697,996,104.0743822,30.6227454,730,104.0775283,30.62293972,302.3180211
4698,1245,104.0813033,30.62306332,730,104.0775283,30.62293972,362.0874831
4699,779,103.9464317,30.71977497,731,103.9313093,30.70607506,2098.285937
4700,1474,104.0214793,30.67608461,732,104.022412,30.67849209,281.387117
4701,1338,104.0939086,30.71128143,733,104.0911229,30.71239601,293.9807589
4702,1437,104.078117,30.71337306,733,104.0911229,30.71239601,1250.137312
4703,838,103.9586125,30.63198082,734,103.9538128,30.63739103,755.7504979
4704,1069,103.9556823,30.64225974,734,103.9538128,30.63739103,568.5783798
4705,1726,104.0447227,30.66539556,735,104.0433938,30.66603272,145.5910052
4706,944,104.0381346,30.66861573,735,104.0433938,30.66603272,579.5088314
4707,1469,104.0987232,30.64521317,736,104.0985074,30.64632943,125.4311527
4708,1781,104.0991292,30.64644369,736,104.0985074,30.64632943,60.91020231
4709,1841,104.0957842,30.64664658,736,104.0985074,30.64632943,263.3073136
4710,1031,104.0688553,30.57844617,738,104.0723172,30.57817949,333.2923204
4711,1515,104.0385937,30.68899368,740,104.0403035,30.69333808,508.5857965
4712,1246,104.0433067,30.69163822,740,104.0403035,30.69333808,343.855049
4713,1497,104.0390211,30.69392231,740,104.0403035,30.69333808,138.8510248
4714,1494,104.0407045,30.69517994,740,104.0403035,30.69333808,207.7167499
4715,893,104.1266838,30.71717064,741,104.129349,30.7231598,711.1470145
4716,749,104.1054866,30.72778795,741,104.129349,30.7231598,2341.621036
4717,803,103.9755348,30.65367442,742,103.9625424,30.65991764,1424.284554
4718,1104,104.0196143,30.65421329,743,104.0194321,30.65955788,592.6053692
4719,1872,104.0163373,30.66013517,743,104.0194321,30.65955788,303.3538764
4720,1622,104.1088753,30.6298657,744,104.1058444,30.63216341,386.3014545
4721,1249,104.1037953,30.63314518,744,104.1058444,30.63216341,224.5111459
4722,938,104.109586,30.63629375,744,104.1058444,30.63216341,581.4829376
4723,1065,104.065939,30.57440927,745,104.0661417,30.56811912,697.4012569
4724,1251,104.0893772,30.60548711,746,104.0862848,30.60562673,296.8561054
4725,976,104.0013005,30.71088213,747,103.9978866,30.71380994,460.6256727
4726,1473,104.0641104,30.71169341,748,104.0643009,30.71280217,124.232046
4727,765,104.0718154,30.71217924,748,104.0643009,30.71280217,722.8980514
4728,1127,104.1028346,30.72097893,749,104.1054866,30.72778795,796.2212338
4729,1561,104.0642777,30.62758318,751,104.0641764,30.6318617,474.2868375
4730,1790,104.0669157,30.63191109,751,104.0641764,30.6318617,262.598445
4731,1754,104.0641712,30.63209389,751,104.0641764,30.6318617,25.73839799
4732,1285,104.0837911,30.64784092,752,104.0858231,30.65025995,331.346377
4733,1478,104.0879033,30.64936446,752,104.0858231,30.65025995,222.6732767
4734,1250,103.9992457,30.60127686,753,104.0009258,30.60599487,547.1455093
4735,939,104.0056635,30.61351558,753,104.0009258,30.60599487,949.2317713
4736,1149,104.1082206,30.5804885,754,104.1074639,30.58994089,1050.099938
4737,1331,104.1074328,30.59240675,754,104.1074639,30.58994089,273.3032235
4738,1327,104.0321046,30.68820264,756,104.0311269,30.68739702,129.3977951
4739,1718,104.058001,30.66940919,759,104.0597426,30.66945889,166.9479883
4740,1654,104.0629728,30.66960555,759,104.0597426,30.66945889,309.8837454
4741,1155,104.129552,30.604747,762,104.1354405,30.60123549,685.6646955
4742,950,103.956184,30.67458422,763,103.9583001,30.68082983,721.2945621
4743,1228,104.027045,30.69251558,764,104.028725,30.69153993,193.8731916
4744,1429,104.0719539,30.71412139,765,104.0718154,30.71217924,215.6588456
4745,1519,104.0139132,30.67782934,767,104.0122093,30.67825796,169.9984921
4746,927,104.0094376,30.67908282,767,104.0122093,30.67825796,280.8129592
4747,1307,104.0132057,30.68050837,767,104.0122093,30.67825796,267.0575518
4748,1592,104.0815607,30.62637189,768,104.0821153,30.62726348,112.2062894
4749,1189,104.0842695,30.62916042,768,104.0821153,30.62726348,294.6685619
4750,1058,104.0646499,30.61653136,769,104.0602206,30.61638355,424.8894321
4751,786,104.0751744,30.60399139,770,104.0773184,30.60357397,210.6821379
4752,1606,104.0001306,30.67735769,771,103.9978433,30.6784115,248.2977713
4753,1476,103.9994992,30.68075283,771,103.9978433,30.6784115,304.1354992
4754,843,104.063411,30.70790007,772,104.0617491,30.71034299,314.0591884
4755,1473,104.0641104,30.71169341,772,104.0617491,30.71034299,271.1658856
4756,906,104.0579489,30.71528136,772,104.0617491,30.71034299,657.2673799
4757,1008,104.0758934,30.67758218,773,104.0734583,30.67845521,252.537158
4758,1175,104.0690207,30.67976462,773,104.0734583,30.67845521,449.1910293
4759,1082,104.0744869,30.67978055,773,104.0734583,30.67845521,176.8737082
4760,838,103.9586125,30.63198082,774,103.9784668,30.63921045,2064.634066
4761,810,103.9771835,30.64323835,774,103.9784668,30.63921045,463.0510885
4762,1651,104.0600469,30.66597437,775,104.0599328,30.66775043,197.1452485
4763,1725,104.1119814,30.653166,776,104.1121511,30.65500441,204.3966949
4764,981,104.0517689,30.6005863,777,104.0518659,30.60293304,260.254019
4765,869,104.0552507,30.60277225,777,104.0518659,30.60293304,324.9887435
4766,1239,104.1041129,30.61840661,778,104.1025775,30.61697272,216.5947757
4767,1380,104.0432434,30.68324646,780,104.0456827,30.68520249,318.7366277
4768,1578,104.0455297,30.68596676,780,104.0456827,30.68520249,85.96193792
4769,809,104.1104646,30.70478208,781,104.1118637,30.70480004,134.0039807
4770,1139,104.1132559,30.70333153,781,104.1118637,30.70480004,210.391956
4771,1612,104.0380171,30.67190239,783,104.0387221,30.67190071,67.54240776
4772,1642,104.0666797,30.67646893,784,104.0679123,30.67806439,212.6288749
4773,1198,104.0667701,30.67849467,784,104.0679123,30.67806439,119.3578063
4774,1175,104.0690207,30.67976462,784,104.0679123,30.67806439,216.2887441
4775,827,104.0420574,30.61308529,785,104.0416221,30.61623459,351.5216805
4776,1072,104.0377205,30.61803113,785,104.0416221,30.61623459,423.6879244
4777,800,104.0753692,30.60061324,786,104.0751744,30.60399139,374.8628116
4778,1024,104.0736856,30.60409951,786,104.0751744,30.60399139,143.2339061
4779,1119,104.0749288,30.6065838,786,104.0751744,30.60399139,288.2770462
4780,1479,104.0631296,30.68605134,787,104.063652,30.68685923,102.5726045
4781,1551,104.0638103,30.68828603,787,104.063652,30.68685923,158.8588976
4782,1033,104.1059183,30.7017592,788,104.102964,30.70175908,282.9339802
4783,1089,104.1024344,30.70177664,788,104.102964,30.70175908,50.76339322
4784,1417,104.1031337,30.70349434,788,104.102964,30.70175908,193.0036362
4785,873,103.9960912,30.67274279,789,103.9918974,30.67315839,404.4053001
4786,1063,104.0190987,30.66725688,790,104.0228234,30.66812114,369.4815806
4787,1402,104.0266969,30.66826907,790,104.0228234,30.66812114,371.4615824
4788,1772,104.0227021,30.67217959,790,104.0228234,30.66812114,449.9545
4789,1129,104.1152974,30.64211152,791,104.1214109,30.65013097,1064.48712
4790,1849,104.1229471,30.65199995,791,104.1214109,30.65013097,254.1127514
4791,1100,104.0614931,30.59120869,792,104.0613987,30.59376339,283.2796836
4792,856,104.1060279,30.62213772,793,104.1083697,30.61960094,359.759669
4793,1455,104.0617409,30.68499207,794,104.0589561,30.68618826,297.880416
4794,1046,104.0585759,30.68835846,794,104.0589561,30.68618826,243.267147
4795,1263,104.0890923,30.68076523,795,104.086401,30.68210717,297.6242794
4796,851,104.0882401,30.6850032,795,104.086401,30.68210717,366.1329294
4797,1720,104.001228,30.67021384,796,103.998596,30.67045434,253.5573664
4798,1218,103.9988935,30.6724723,796,103.998596,30.67045434,225.4638964
4799,1232,104.0232414,30.62280846,797,104.0191596,30.62797015,693.0624025
4800,965,104.0225494,30.63101898,797,104.0191596,30.62797015,468.7622333
4801,1499,104.1354307,30.63132727,798,104.1344607,30.62917938,255.5581052
4802,890,104.0504396,30.61321848,799,104.0518713,30.61623795,361.6936824
4803,1113,104.0715673,30.60028405,800,104.0753692,30.60061324,366.3130712
4804,1073,104.0750659,30.59133644,800,104.0753692,30.60061324,1028.549396
4805,1373,104.0762716,30.6863729,802,104.0758539,30.68651263,42.90143123
4806,1055,103.975131,30.6588855,803,103.9755348,30.65367442,578.851407
4807,1098,104.0500586,30.65538228,804,104.0456983,30.65616209,426.6370977
4808,1486,104.0430632,30.65952867,804,104.0456983,30.65616209,450.5168961
4809,1280,104.0814139,30.66323476,805,104.0798131,30.66389343,169.8605248
4810,1086,104.0521039,30.58111487,806,104.0521038,30.58470505,397.8967524
4811,1160,104.0575483,30.58488558,806,104.0521038,30.58470505,522.4413971
4812,1136,104.0518496,30.59103671,806,104.0521038,30.58470505,702.1567414
4813,1179,104.0685883,30.59774153,807,104.0685263,30.60045404,300.6841826
4814,1113,104.0715673,30.60028405,807,104.0685263,30.60045404,292.1550982
4815,1202,104.0651384,30.60060628,807,104.0685263,30.60045404,325.2346725
4816,934,104.0219287,30.73010679,808,104.0204063,30.73193824,249.8987391
4817,1262,104.0211002,30.73251155,808,104.0204063,30.73193824,91.92910085
4818,1397,104.1104171,30.70159507,809,104.1104646,30.70478208,353.2450586
4819,1313,104.1104323,30.70648699,809,104.1104646,30.70478208,188.9808136
4820,1854,104.0153204,30.64277065,811,104.0143642,30.64454912,217.3714357
4821,1881,104.0161187,30.64498799,811,104.0143642,30.64454912,175.0290221
4822,1613,104.0735924,30.6360679,812,104.0735,30.63892748,317.0501664
4823,1290,104.0703953,30.63932221,812,104.0735,30.63892748,300.7351383
4824,1757,104.0729416,30.64481732,812,104.0735,30.63892748,654.9590477
4825,932,104.0578707,30.60543778,813,104.0581892,30.61123371,643.0859405
4826,1009,104.0648521,30.61124243,813,104.0581892,30.61123371,638.7054599
4827,967,104.0550112,30.61128466,813,104.0581892,30.61123371,304.7013525
4828,898,104.0980187,30.60538701,814,104.1002196,30.60546663,211.1723947
4829,850,104.063768,30.69164587,815,104.0637039,30.6948428,354.37142
4830,1193,104.0755086,30.68312123,816,104.0700717,30.68477421,552.08201
4831,1205,104.0683075,30.68501094,816,104.0700717,30.68477421,171.0153683
4832,936,103.990711,30.65129124,817,103.9898616,30.65121392,81.8394545
4833,1248,104.0270208,30.63699331,818,104.0275948,30.63737767,69.5747415
4834,1510,104.0291032,30.63837159,818,104.0275948,30.63737767,181.7405365
4835,1806,104.024969,30.63984056,818,104.0275948,30.63737767,371.2646003
4836,1777,104.0698106,30.6728792,819,104.0709467,30.6743258,193.7785227
4837,1697,104.0726142,30.67363721,819,104.0709467,30.6743258,177.0384233
4838,1037,103.9999551,30.58885883,820,104.0158469,30.58332268,1642.699056
4839,1155,104.129552,30.604747,821,104.1341692,30.60786785,561.7326431
4840,1342,104.0488623,30.69056278,822,104.0450692,30.68972023,375.1184116
4841,1246,104.0433067,30.69163822,822,104.0450692,30.68972023,271.4517207
4842,1089,104.1024344,30.70177664,823,104.0921312,30.70228545,988.3510182
4843,852,103.9562316,30.67153976,824,103.9512486,30.67150352,477.4011347
4844,922,103.951201,30.67450041,824,103.9512486,30.67150352,332.1859822
4845,1780,104.0536897,30.6502576,825,104.0540234,30.65066071,54.9352341
4846,853,104.0549607,30.6517935,825,104.0540234,30.65066071,154.3655441
4847,1538,104.0998106,30.66251805,826,104.0998265,30.66440044,208.6295318
4848,959,104.1037376,30.66420395,826,104.0998265,30.66440044,375.3445931
4849,1769,104.0936056,30.66482686,826,104.0998265,30.66440044,597.8811793
4850,1859,104.0991842,30.66615627,826,104.0998265,30.66440044,204.0945777
4851,953,104.046579,30.61154818,827,104.0420574,30.61308529,465.7234694
4852,1051,104.0362486,30.61577708,827,104.0420574,30.61308529,631.7028019
4853,919,104.0684345,30.60474509,828,104.0685052,30.6057055,106.6569936
4854,1221,104.0716805,30.60578435,828,104.0685052,30.6057055,304.5300069
4855,1361,104.0825614,30.68754155,830,104.084873,30.69103796,446.302781
4856,999,103.9857416,30.67072388,831,103.9882345,30.67074127,238.8379871
4857,1498,104.050223,30.65267368,832,104.0510539,30.65392886,160.2835448
4858,931,104.0818673,30.64545371,833,104.0826029,30.64891958,390.5338281
4859,1285,104.0837911,30.64784092,833,104.0826029,30.64891958,165.0925261
4860,1793,104.0835708,30.65122542,833,104.0826029,30.64891958,271.8671735
4861,974,104.0364116,30.60942077,834,104.0333621,30.61112478,348.0314051
4862,1346,104.06964,30.61440644,835,104.0696995,30.61099633,377.9841447
4863,1701,104.0040185,30.72959782,836,104.0071302,30.73264917,450.7025223
4864,1033,104.1059183,30.7017592,837,104.1059658,30.70347163,189.8434963
4865,1417,104.1031337,30.70349434,837,104.1059658,30.70347163,271.236828
4866,1377,104.1060918,30.7062197,837,104.1059658,30.70347163,304.8073555
4867,1892,104.03647,30.63980432,839,104.0358847,30.64300854,359.5288499
4868,1501,104.0389672,30.64457082,839,104.0358847,30.64300854,342.4038846
4869,1817,104.1026121,30.67671597,840,104.1060637,30.6775428,343.1122796
4870,1529,104.1068519,30.67543362,840,104.1060637,30.6775428,245.6525398
4871,1061,104.1083185,30.67849451,840,104.1060637,30.6775428,240.3744119
4872,977,104.1032838,30.68263455,840,104.1060637,30.6775428,623.992146
4873,1023,104.0348444,30.59050259,841,104.0318859,30.59257463,364.9657052
4874,1166,104.0318858,30.59596115,841,104.0318859,30.59257463,375.3284333
4875,1276,104.1305591,30.61434807,842,104.1333581,30.61806707,491.7983331
4876,870,104.133929,30.61760426,842,104.1333581,30.61806707,75.00261237
4877,1197,104.1288734,30.62014553,842,104.1333581,30.61806707,487.6965485
4878,1620,104.0637486,30.70517334,843,104.063411,30.70790007,303.9309738
4879,1473,104.0641104,30.71169341,843,104.063411,30.70790007,425.7217866
4880,914,104.1241629,30.68298904,844,104.1270759,30.68584586,422.0271828
4881,1054,104.1323968,30.68182927,844,104.1270759,30.68584586,676.7044028
4882,1083,103.9903198,30.6638787,845,103.9916224,30.6660987,275.8889193
4883,1152,104.0400981,30.67403805,846,104.0418638,30.6770055,369.8359877
4884,1648,104.0455126,30.6751396,846,104.0418638,30.6770055,406.13416
4885,1608,104.0387343,30.67848323,846,104.0418638,30.6770055,341.6175937
4886,1727,104.1070034,30.63859978,847,104.1118232,30.64369174,729.2562404
4887,1129,104.1152974,30.64211152,847,104.1118232,30.64369174,376.1813593
4888,1875,104.1079039,30.64564358,847,104.1118232,30.64369174,433.4131552
4889,1266,104.0765396,30.56871008,849,104.0896175,30.57092933,1278.074796
4890,1222,104.0606193,30.69159939,850,104.063768,30.69164587,301.6235329
4891,1551,104.0638103,30.68828603,850,104.063768,30.69164587,372.3959911
4892,1169,104.0910147,30.68363489,851,104.0882401,30.6850032,306.0025953
4893,950,103.956184,30.67458422,852,103.9562316,30.67153976,337.4581364
4894,1236,104.05724,30.65083815,853,104.0549607,30.6517935,242.7171832
4895,1098,104.0500586,30.65538228,853,104.0549607,30.6517935,615.4954361
4896,1857,104.0835351,30.67433953,854,104.0843515,30.67489765,99.71412546
4897,1411,104.0851123,30.67463565,854,104.0843515,30.67489765,78.45539329
4898,1729,104.0822831,30.6759215,854,104.0843515,30.67489765,228.3359391
4899,1238,104.0650829,30.60485238,855,104.0610669,30.60531623,388.4226488
4900,932,104.0578707,30.60543778,855,104.0610669,30.60531623,306.7072386
4901,1896,104.0156394,30.67735996,857,104.0177605,30.68169041,521.1901335
4902,983,104.0192148,30.68133741,857,104.0177605,30.68169041,144.7023406
4903,1659,104.0160533,30.68223444,857,104.0177605,30.68169041,174.2971345
4904,1357,104.106758,30.71287932,858,104.1071146,30.71525519,265.523103
4905,1163,104.1118347,30.71478063,858,104.1071146,30.71525519,455.0400788
4906,900,104.1007402,30.71605867,858,104.1071146,30.71525519,616.8493952
4907,1013,103.9936314,30.64138601,859,103.9966501,30.64288317,333.4956767
4908,1076,103.9935681,30.64596869,859,103.9966501,30.64288317,451.859148
4909,1826,104.0319967,30.63805941,860,104.0336656,30.63949841,225.8665103
4910,1822,104.0357334,30.63610712,860,104.0336656,30.63949841,424.9001471
4911,1892,104.03647,30.63980432,860,104.0336656,30.63949841,270.8857278
4912,1849,104.1229471,30.65199995,861,104.120455,30.65309272,267.747214
4913,1064,104.1178297,30.65328507,861,104.120455,30.65309272,252.4558637
4914,1219,104.1229835,30.65335278,861,104.120455,30.65309272,243.9825856
4915,1136,104.0518496,30.59103671,862,104.0519979,30.59381519,308.2651033
4916,1341,104.1130509,30.59436059,863,104.1129372,30.59636556,222.4742108
4917,884,104.1128259,30.59898189,863,104.1129372,30.59636556,290.1588737
4918,1626,104.0065398,30.69141036,864,104.0029919,30.69292611,379.0823482
4919,1297,103.9988879,30.69473327,864,104.0029919,30.69292611,441.1701308
4920,1257,104.0039401,30.69501619,864,104.0029919,30.69292611,248.8159216
4921,1096,104.0946295,30.70924716,865,104.0930635,30.70984187,163.8130962
4922,1338,104.0939086,30.71128143,865,104.0930635,30.70984187,178.9006734
4923,1041,103.987755,30.62805485,866,103.9827442,30.62574617,544.1833197
